record_id,gene_symbol,aliases,ensembl_gene_id,scope_kind,source_scope,source_record_key,driver_role,decision,tissue_frequency_percent,pancancer_frequency_percent,pmid,doi,source_locator,identifier_release,upstream_repository,upstream_ref,source_file_sha256
bailey2018-s1-0459,NRAS,,ENSG00000213281,source_cancer_code,BLCA,NRAS_BLCA,oncogene,official,2.07,2.68,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0460,NRAS,,ENSG00000213281,source_cancer_code,UCEC,NRAS_UCEC,oncogene,official,3.28,2.68,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0461,NRAS,,ENSG00000213281,source_cancer_code,LGG,NRAS_LGG,oncogene,official,0.78,2.68,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0462,NRAS,,ENSG00000213281,source_cancer_code,OV,NRAS_OV,oncogene,official,1.23,2.68,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0463,NRAS,,ENSG00000213281,source_cancer_code,COADREAD,NRAS_COADREAD,oncogene,official,6.01,2.68,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0464,NRAS,,ENSG00000213281,source_cancer_code,THYM,NRAS_THYM,possible oncogene,official,2.48,2.68,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0465,NRAS,,ENSG00000213281,source_cancer_code,TGCT,NRAS_TGCT,oncogene,official,3.45,2.68,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0466,NRAS,,ENSG00000213281,pan_cancer,PANCAN,NRAS_PANCAN,oncogene,official,,2.68,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0467,NRAS,,ENSG00000213281,source_cancer_code,SKCM,NRAS_SKCM,oncogene,official,27.73,2.68,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0468,NRAS,,ENSG00000213281,source_cancer_code,THCA,NRAS_THCA,oncogene,official,7.93,2.68,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0469,NSD1,,ENSG00000165671,source_cancer_code,ESCA,NSD1_ESCA,tsg,official,4.07,3.17,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0470,NSD1,,ENSG00000165671,pan_cancer,PANCAN,NSD1_PANCAN,tsg,official,,3.17,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0471,NSD1,,ENSG00000165671,source_cancer_code,HNSC,NSD1_HNSC,tsg,official,11.35,3.17,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0472,NUP133,,ENSG00000069248,source_cancer_code,LIHC,NUP133_LIHC,possible tsg,official,3.67,1.26,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0473,NUP93,,ENSG00000102900,source_cancer_code,THCA,NUP93_THCA,possible tsg,official,0.81,0.84,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0474,PAX5,,ENSG00000196092,pan_cancer,PANCAN,PAX5_PANCAN,,rescued,,0.82,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0475,PBRM1,,ENSG00000163939,source_cancer_code,UCEC,PBRM1_UCEC,tsg,official,5.81,3.73,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0476,PBRM1,,ENSG00000163939,pan_cancer,PANCAN,PBRM1_PANCAN,tsg,official,,3.73,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0477,PBRM1,,ENSG00000163939,source_cancer_code,CHOL,PBRM1_CHOL,tsg,official,17.65,3.73,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0478,PBRM1,,ENSG00000163939,source_cancer_code,KIRC,PBRM1_KIRC,tsg,official,42.12,3.73,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0479,PCBP1,,ENSG00000169564,pan_cancer,PANCAN,PCBP1_PANCAN,oncogene,official,,0.68,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0480,PCBP1,,ENSG00000169564,source_cancer_code,COADREAD,PCBP1_COADREAD,oncogene,official,5.38,0.68,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0481,PDGFRA,,ENSG00000134853,source_cancer_code,GBM,PDGFRA_GBM,possible oncogene,official,4.18,2.43,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0482,PDS5B,,ENSG00000083642,source_cancer_code,UCEC,PDS5B_UCEC,tsg,official,6.31,1.41,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0483,PGR,,ENSG00000082175,pan_cancer,PANCAN,PGR_PANCAN,possible tsg,official,,1.49,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0484,PHF6,,ENSG00000156531,source_cancer_code,LAML,PHF6_LAML,possible tsg,rescued,2.16,0.75,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0485,PIK3CA,,ENSG00000121879,source_cancer_code,KIRC,PIK3CA_KIRC,possible oncogene,official,1.63,11.75,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0486,PIK3CA,,ENSG00000121879,source_cancer_code,KIRP,PIK3CA_KIRP,oncogene,official,1.09,11.75,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0487,PIK3CA,,ENSG00000121879,source_cancer_code,TGCT,PIK3CA_TGCT,oncogene,official,2.07,11.75,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0488,PIK3CA,,ENSG00000121879,source_cancer_code,GBM,PIK3CA_GBM,oncogene,official,10.93,11.75,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0489,PIK3CA,,ENSG00000121879,source_cancer_code,LIHC,PIK3CA_LIHC,oncogene,official,3.39,11.75,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0490,PIK3CA,,ENSG00000121879,source_cancer_code,PRAD,PIK3CA_PRAD,oncogene,official,2.52,11.75,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0491,PIK3CA,,ENSG00000121879,source_cancer_code,ESCA,PIK3CA_ESCA,oncogene,official,9.88,11.75,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0492,PIK3CA,,ENSG00000121879,source_cancer_code,BLCA,PIK3CA_BLCA,oncogene,official,21.24,11.75,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0493,PIK3CA,,ENSG00000121879,source_cancer_code,LGG,PIK3CA_LGG,oncogene,official,8.04,11.75,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0494,PIK3CA,,ENSG00000121879,source_cancer_code,LUAD,PIK3CA_LUAD,oncogene,official,4.18,11.75,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0495,PIK3CA,,ENSG00000121879,source_cancer_code,UCEC,PIK3CA_UCEC,oncogene,official,45.71,11.75,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0496,PIK3CA,,ENSG00000121879,source_cancer_code,UCS,PIK3CA_UCS,oncogene,official,34.55,11.75,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0497,PIK3CA,,ENSG00000121879,source_cancer_code,COADREAD,PIK3CA_COADREAD,oncogene,official,23.10,11.75,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0498,PIK3CA,,ENSG00000121879,pan_cancer,PANCAN,PIK3CA_PANCAN,oncogene,official,,11.75,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0499,PIK3CA,,ENSG00000121879,source_cancer_code,STAD,PIK3CA_STAD,oncogene,official,10.64,11.75,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0500,PIK3CA,,ENSG00000121879,source_cancer_code,HNSC,PIK3CA_HNSC,oncogene,official,17.93,11.75,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0501,PIK3CA,,ENSG00000121879,source_cancer_code,LUSC,PIK3CA_LUSC,oncogene,official,12.50,11.75,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0502,PIK3CA,,ENSG00000121879,source_cancer_code,CESC,PIK3CA_CESC,oncogene,official,26.64,11.75,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0503,PIK3CA,,ENSG00000121879,source_cancer_code,BRCA,PIK3CA_BRCA,oncogene,official,34.40,11.75,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0504,PIK3CB,,ENSG00000051382,pan_cancer,PANCAN,PIK3CB_PANCAN,,rescued,,1.23,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0505,PIK3CG,,ENSG00000105851,pan_cancer,PANCAN,PIK3CG_PANCAN,possible oncogene,rescued,,2.64,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0506,PIK3R1,,ENSG00000145675,source_cancer_code,BRCA,PIK3R1_BRCA,possible oncogene,official,2.70,3.21,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0507,PIK3R1,,ENSG00000145675,source_cancer_code,LGG,PIK3R1_LGG,possible oncogene,official,4.51,3.21,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0508,PIK3R1,,ENSG00000145675,source_cancer_code,UCS,PIK3R1_UCS,possible tsg,official,10.91,3.21,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0509,PIK3R1,,ENSG00000145675,pan_cancer,PANCAN,PIK3R1_PANCAN,tsg,official,,3.21,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0510,PIK3R1,,ENSG00000145675,source_cancer_code,UCEC,PIK3R1_UCEC,tsg,official,29.80,3.21,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0511,PIK3R1,,ENSG00000145675,source_cancer_code,GBM,PIK3R1_GBM,possible tsg,official,10.29,3.21,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0512,PIK3R2,,ENSG00000105647,pan_cancer,PANCAN,PIK3R2_PANCAN,oncogene,official,,0.93,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0513,PIK3R2,,ENSG00000105647,source_cancer_code,UCEC,PIK3R2_UCEC,oncogene,official,5.30,0.93,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0514,PIM1,,ENSG00000137193,source_cancer_code,DLBC,PIM1_DLBC,oncogene,official,27.03,0.56,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0515,PLCB4,,ENSG00000101333,source_cancer_code,UVM,PLCB4_UVM,oncogene,official,2.50,2.73,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0516,PLCG1,,ENSG00000124181,source_cancer_code,LGG,PLCG1_LGG,oncogene,official,0.78,1.33,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0517,PLXNB2,,ENSG00000196576,pan_cancer,PANCAN,PLXNB2_PANCAN,possible oncogene,official,,2.63,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0518,PMS1,,ENSG00000064933,pan_cancer,PANCAN,PMS1_PANCAN,possible oncogene,rescued,,0.96,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0519,PMS2,,ENSG00000122512,pan_cancer,PANCAN,PMS2_PANCAN,possible tsg,rescued,,1.05,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0520,POLE,,ENSG00000177084,pan_cancer,PANCAN,POLE_PANCAN,,rescued,,2.37,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0521,POLQ,,ENSG00000051341,pan_cancer,PANCAN,POLQ_PANCAN,,official,,3.03,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0522,POLRMT,,ENSG00000099821,source_cancer_code,CESC,POLRMT_CESC,oncogene,official,2.19,0.99,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0523,PPM1D,,ENSG00000170836,source_cancer_code,THCA,PPM1D_THCA,,official,0.81,0.66,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0524,PPP2R1A,,ENSG00000105568,pan_cancer,PANCAN,PPP2R1A_PANCAN,oncogene,official,,1.77,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0525,PPP2R1A,,ENSG00000105568,source_cancer_code,UCEC,PPP2R1A_UCEC,oncogene,official,16.41,1.77,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0526,PPP2R1A,,ENSG00000105568,source_cancer_code,UCS,PPP2R1A_UCS,oncogene,official,27.27,1.77,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0527,PPP6C,,ENSG00000119414,source_cancer_code,SKCM,PPP6C_SKCM,oncogene,official,7.11,0.68,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
